order_id,order_date,region,country,product,category,quantity,unit_price,discount,revenue,customer_segment,channel,sales_rep,returned
SO-104265,2023-01-28,APAC,India,Gel Pen 5-pack,Writing,1,9.9,0,8.42,Consumer,Online,C. Nakamura,false
SO-105040,2023-01-28,MEA,South Africa,Quill Notebook A4,Stationery,2,16,0,27.2,Small Business,Online,B. Lindqvist,false
SO-105896,2023-01-28,EU,France,Monitor Riser Oak,Desk,2,64,0,108.8,Small Business,Online,B. Lindqvist,false
SO-101105,2023-01-29,EU,Spain,Desk Mat Linen,Desk,3,34,0,86.7,Small Business,Online,F. Moreau,false
SO-102436,2023-01-29,EU,Netherlands,Ink Cartridge Midnight,Ink,1,6.5,0,5.53,Small Business,Online,G. Patel,true
SO-103115,2023-01-29,LATAM,Argentina,Pen Case Canvas,Accessories,10,22,0,187,Consumer,Online,B. Lindqvist,false
SO-103368,2023-01-29,APAC,Singapore,Monitor Riser Oak,Desk,1,64,0.1,48.96,Consumer,Online,F. Moreau,false
SO-103988,2023-01-29,NA,United States,Quill Notebook A4,Stationery,2,16,0,27.2,Small Business,Retail,A. Okafor,false
SO-105457,2023-01-29,MEA,United Arab Emirates,Ink Cartridge Midnight,Ink,2,6.5,0,11.05,Consumer,Online,C. Nakamura,false
SO-105688,2023-01-29,MEA,Kenya,Ink Cartridge Midnight,Ink,5,6.5,0.05,26.24,Small Business,Wholesale,F. Moreau,false
SO-105892,2023-01-29,NA,Canada,Leather Journal Cover,Accessories,3,42,0,107.1,Consumer,Retail,F. Moreau,false
SO-100049,2023-01-30,MEA,South Africa,Monitor Riser Oak,Desk,1,64,0.05,51.68,Small Business,Online,H. Silva,false
SO-100107,2023-01-30,LATAM,Argentina,Ink Cartridge Midnight,Ink,1,6.5,0,5.53,Small Business,Retail,A. Okafor,false
SO-100712,2023-01-30,EU,France,Pen Case Canvas,Accessories,2,22,0.05,35.53,Small Business,Online,G. Patel,false
SO-101531,2023-01-30,NA,Mexico,Sticky Notes Pastel,Stationery,2,5.5,0,9.35,Small Business,Online,G. Patel,false
SO-101716,2023-01-30,NA,Mexico,Calligraphy Starter Kit,Writing,1,58,0,49.3,Consumer,Online,D. Rossi,false
SO-101892,2023-01-30,LATAM,Chile,Quill Notebook A4,Stationery,5,16,0.1,61.2,Consumer,Retail,B. Lindqvist,false
SO-102330,2023-01-30,APAC,India,Fountain Pen Brass,Writing,3,79,0,201.45,Consumer,Online,H. Silva,false
SO-102791,2023-01-30,LATAM,Brazil,Leather Journal Cover,Accessories,2,42,0.1,64.26,Consumer,Retail,E. Haddad,false
SO-102886,2023-01-30,MEA,South Africa,Ink Cartridge Midnight,Ink,3,6.5,0.05,15.75,Consumer,Wholesale,F. Moreau,false
SO-103326,2023-01-30,EU,Netherlands,Leather Journal Cover,Accessories,1,42,0.1,32.13,Small Business,Online,H. Silva,false
SO-105643,2023-01-30,NA,Mexico,Leather Journal Cover,Accessories,3,42,0.05,101.74,Consumer,Retail,E. Haddad,false
SO-100942,2023-01-31,APAC,Japan,Quill Notebook A4,Stationery,1,16,0,13.6,Consumer,Online,C. Nakamura,false
SO-102228,2023-01-31,APAC,Australia,Quill Notebook A5,Stationery,2,12.5,0,21.25,Consumer,Online,H. Silva,false
SO-102875,2023-01-31,LATAM,Argentina,Pen Case Canvas,Accessories,3,22,0,56.1,Small Business,Retail,B. Lindqvist,false
SO-103140,2023-01-31,NA,Canada,Sticky Notes Pastel,Stationery,3,5.5,0,14.03,Small Business,Retail,H. Silva,false
SO-103458,2023-01-31,APAC,Australia,Monitor Riser Oak,Desk,1,64,0,54.4,Consumer,Online,H. Silva,true
SO-103492,2023-01-31,MEA,Kenya,Quill Notebook A5,Stationery,1,12.5,0.1,9.56,Enterprise,Online,A. Okafor,false
SO-104300,2023-01-31,EU,Spain,Ink Cartridge Midnight,Ink,1,6.5,0,5.53,Consumer,Retail,D. Rossi,false
SO-100183,2023-02-01,APAC,Japan,Fountain Pen Classic,Writing,5,48,0,240,Consumer,Retail,A. Okafor,false
SO-100491,2023-02-01,NA,Mexico,Ink Cartridge Midnight,Ink,3,6.5,0,19.5,Enterprise,Online,H. Silva,false
SO-101545,2023-02-01,EU,Spain,Monitor Riser Oak,Desk,2,64,0.1,115.2,Small Business,Online,C. Nakamura,false
SO-102058,2023-02-01,MEA,United Arab Emirates,Ink Bottle Sepia 50ml,Ink,2,18,0.05,34.2,Consumer,Online,F. Moreau,false
SO-102184,2023-02-01,NA,Mexico,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Small Business,Wholesale,D. Rossi,false
SO-102690,2023-02-01,NA,Canada,Planner 2024,Stationery,1,24,0.05,22.8,Enterprise,Online,F. Moreau,true
SO-103096,2023-02-01,NA,Canada,Fountain Pen Classic,Writing,3,48,0.05,136.8,Small Business,Online,G. Patel,false
SO-103395,2023-02-01,EU,France,Gel Pen 5-pack,Writing,3,9.9,0.1,26.73,Small Business,Wholesale,B. Lindqvist,false
SO-104798,2023-02-01,MEA,United Arab Emirates,Sticky Notes Pastel,Stationery,1,5.5,0.05,5.23,Small Business,Retail,D. Rossi,true
SO-105453,2023-02-01,LATAM,Argentina,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Online,A. Okafor,false
SO-100621,2023-02-02,MEA,Kenya,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Online,G. Patel,false
SO-101362,2023-02-02,EU,United Kingdom,Pen Stand Walnut,Desk,1,29,0,29,Consumer,Online,E. Haddad,false
SO-101468,2023-02-02,NA,Mexico,Ink Cartridge Midnight,Ink,5,6.5,0.05,30.88,Small Business,Online,H. Silva,false
SO-101935,2023-02-02,EU,Spain,Leather Journal Cover,Accessories,3,42,0.05,119.7,Enterprise,Retail,G. Patel,false
SO-102510,2023-02-02,EU,Netherlands,Monitor Riser Oak,Desk,1,64,0,64,Small Business,Wholesale,A. Okafor,false
SO-102550,2023-02-02,EU,Spain,Monitor Riser Oak,Desk,3,64,0.05,182.4,Small Business,Online,B. Lindqvist,false
SO-101135,2023-02-03,MEA,Kenya,Quill Notebook A4,Stationery,3,16,0.1,43.2,Consumer,Wholesale,G. Patel,false
SO-101144,2023-02-03,MEA,United Arab Emirates,Desk Mat Linen,Desk,2,34,0.05,64.6,Consumer,Online,C. Nakamura,false
SO-101553,2023-02-03,MEA,United Arab Emirates,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Online,E. Haddad,false
SO-101670,2023-02-03,APAC,Australia,Fountain Pen Brass,Writing,5,79,0,395,Consumer,Online,B. Lindqvist,false
SO-101801,2023-02-03,NA,Mexico,Calligraphy Starter Kit,Writing,1,58,0,58,Consumer,Online,A. Okafor,false
SO-102042,2023-02-03,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Wholesale,C. Nakamura,true
SO-102811,2023-02-03,LATAM,Brazil,Pen Case Canvas,Accessories,3,22,0,66,Consumer,Online,G. Patel,false
SO-103340,2023-02-03,LATAM,Argentina,Quill Notebook A5,Stationery,2,12.5,0,25,Consumer,Wholesale,A. Okafor,false
SO-103875,2023-02-03,NA,Canada,Pen Stand Walnut,Desk,3,29,0,87,Consumer,Online,H. Silva,false
SO-104982,2023-02-03,LATAM,Argentina,Pen Case Canvas,Accessories,3,22,0.1,59.4,Enterprise,Online,E. Haddad,false
SO-105185,2023-02-03,APAC,Singapore,Quill Notebook A5,Stationery,10,12.5,0.05,118.75,Consumer,Online,H. Silva,false
SO-105460,2023-02-03,MEA,Kenya,Quill Notebook A5,Stationery,5,12.5,0,62.5,Consumer,Online,A. Okafor,false
SO-105912,2023-02-03,LATAM,Brazil,Ink Cartridge Midnight,Ink,10,6.5,0,65,Small Business,Retail,A. Okafor,false
SO-100181,2023-02-04,EU,France,Quill Notebook A5,Stationery,1,12.5,0.1,11.25,Small Business,Retail,H. Silva,false
SO-100316,2023-02-04,MEA,Kenya,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Retail,E. Haddad,false
SO-100655,2023-02-04,LATAM,Chile,Pen Stand Walnut,Desk,1,29,0,29,Small Business,Retail,B. Lindqvist,false
SO-105047,2023-02-04,MEA,United Arab Emirates,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Wholesale,C. Nakamura,false
SO-105294,2023-02-04,NA,United States,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Retail,C. Nakamura,false
SO-100220,2023-02-05,EU,Spain,Fountain Pen Brass,Writing,1,79,0.05,75.05,Enterprise,Retail,F. Moreau,false
SO-100781,2023-02-05,NA,United States,Ink Cartridge Midnight,Ink,2,6.5,0.1,11.7,Consumer,Online,E. Haddad,false
SO-100842,2023-02-05,MEA,United Arab Emirates,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,D. Rossi,false
SO-102311,2023-02-05,MEA,South Africa,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Online,G. Patel,false
SO-102682,2023-02-05,EU,Spain,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Enterprise,Online,A. Okafor,false
SO-103700,2023-02-05,NA,Canada,Quill Notebook A5,Stationery,5,12.5,0,62.5,Consumer,Online,E. Haddad,false
SO-103733,2023-02-05,APAC,Japan,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Online,B. Lindqvist,false
SO-104483,2023-02-05,MEA,Kenya,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Small Business,Online,G. Patel,false
SO-104641,2023-02-05,MEA,Kenya,Gel Pen 5-pack,Writing,5,9.9,0.1,44.55,Small Business,Retail,H. Silva,false
SO-105076,2023-02-05,MEA,United Arab Emirates,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Online,E. Haddad,false
SO-100836,2023-02-06,NA,United States,Monitor Riser Oak,Desk,3,64,0,192,Consumer,Retail,B. Lindqvist,false
SO-100902,2023-02-06,MEA,United Arab Emirates,Planner 2024,Stationery,2,24,0.05,45.6,Consumer,Online,G. Patel,false
SO-101711,2023-02-06,MEA,United Arab Emirates,Leather Journal Cover,Accessories,5,42,0,210,Small Business,Wholesale,A. Okafor,false
SO-101719,2023-02-06,NA,Mexico,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Online,E. Haddad,false
SO-101891,2023-02-06,APAC,Australia,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Wholesale,A. Okafor,false
SO-103197,2023-02-06,LATAM,Argentina,Calligraphy Starter Kit,Writing,2,58,0,116,Consumer,Online,C. Nakamura,false
SO-103233,2023-02-06,APAC,Japan,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Small Business,Online,H. Silva,false
SO-103992,2023-02-06,EU,France,Ink Cartridge Midnight,Ink,2,6.5,0,13,Consumer,Online,F. Moreau,false
SO-104180,2023-02-06,APAC,India,Calligraphy Starter Kit,Writing,1,58,0,58,Small Business,Online,G. Patel,false
SO-105221,2023-02-06,MEA,Kenya,Leather Journal Cover,Accessories,2,42,0,84,Consumer,Wholesale,G. Patel,false
SO-105477,2023-02-06,NA,Mexico,Sticky Notes Pastel,Stationery,3,5.5,0.1,14.85,Consumer,Online,F. Moreau,false
SO-101634,2023-02-07,LATAM,Brazil,Fountain Pen Classic,Writing,1,48,0.05,45.6,Small Business,Retail,E. Haddad,false
SO-103216,2023-02-07,LATAM,Chile,Fountain Pen Brass,Writing,5,79,0.2,316,Consumer,Online,H. Silva,false
SO-103435,2023-02-07,EU,United Kingdom,Fountain Pen Classic,Writing,2,48,0,96,Consumer,Online,H. Silva,false
SO-103599,2023-02-07,NA,Canada,Desk Mat Linen,Desk,1,34,0.1,30.6,Small Business,Retail,G. Patel,false
SO-103837,2023-02-07,NA,Canada,Gel Pen 5-pack,Writing,3,9.9,0,29.7,Consumer,Online,E. Haddad,false
SO-105005,2023-02-07,NA,Mexico,Sticky Notes Pastel,Stationery,1,5.5,0.2,4.4,Small Business,Retail,A. Okafor,false
SO-105252,2023-02-07,LATAM,Chile,Desk Mat Linen,Desk,2,34,0.05,64.6,Consumer,Retail,E. Haddad,false
SO-105290,2023-02-07,MEA,South Africa,Gel Pen 5-pack,Writing,2,9.9,0.1,17.82,Small Business,Retail,H. Silva,false
SO-100382,2023-02-08,MEA,Kenya,Desk Mat Linen,Desk,3,34,0.05,96.9,Consumer,Online,D. Rossi,false
SO-104307,2023-02-08,MEA,South Africa,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Online,D. Rossi,false
SO-104418,2023-02-08,EU,Germany,Pen Case Canvas,Accessories,10,22,0.2,176,Consumer,Online,E. Haddad,false
SO-100860,2023-02-09,APAC,Singapore,Ink Cartridge Midnight,Ink,1,6.5,0.1,5.85,Consumer,Retail,A. Okafor,false
SO-101506,2023-02-09,MEA,United Arab Emirates,Desk Mat Linen,Desk,1,34,0,34,Consumer,Online,E. Haddad,false
SO-103065,2023-02-09,EU,Spain,Quill Notebook A5,Stationery,2,12.5,0.05,23.75,Consumer,Online,H. Silva,false
SO-103258,2023-02-09,NA,Mexico,Pen Stand Walnut,Desk,3,29,0.1,78.3,Consumer,Retail,F. Moreau,false
SO-105490,2023-02-09,NA,United States,Quill Notebook A5,Stationery,2,12.5,0.05,23.75,Consumer,Online,A. Okafor,false
SO-100368,2023-02-10,EU,Germany,Quill Notebook A4,Stationery,10,16,0.1,144,Small Business,Retail,G. Patel,false
SO-100741,2023-02-10,LATAM,Chile,Gel Pen 5-pack,Writing,5,9.9,0.05,47.03,Consumer,Online,H. Silva,false
SO-100775,2023-02-10,APAC,Singapore,Desk Mat Linen,Desk,1,34,0.2,27.2,Small Business,Online,A. Okafor,false
SO-100928,2023-02-10,MEA,United Arab Emirates,Monitor Riser Oak,Desk,3,64,0,192,Consumer,Online,G. Patel,false
SO-103876,2023-02-10,LATAM,Chile,Fountain Pen Classic,Writing,2,48,0.1,86.4,Enterprise,Online,C. Nakamura,false
SO-104294,2023-02-10,EU,Netherlands,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Consumer,Online,F. Moreau,false
SO-104853,2023-02-10,LATAM,Brazil,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Retail,D. Rossi,false
SO-105161,2023-02-10,NA,United States,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Online,G. Patel,false
SO-105441,2023-02-10,NA,Mexico,Quill Notebook A4,Stationery,2,16,0,32,Small Business,Wholesale,A. Okafor,false
SO-105772,2023-02-10,EU,Spain,Gel Pen 5-pack,Writing,2,9.9,0.1,17.82,Consumer,Online,B. Lindqvist,false
SO-100430,2023-02-11,MEA,South Africa,Monitor Riser Oak,Desk,2,64,0,128,Small Business,Retail,C. Nakamura,false
SO-101024,2023-02-11,NA,Canada,Gel Pen 5-pack,Writing,1,9.9,0.1,8.91,Enterprise,Online,F. Moreau,false
SO-102403,2023-02-11,NA,United States,Quill Notebook A5,Stationery,10,12.5,0,125,Small Business,Wholesale,G. Patel,false
SO-102418,2023-02-11,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,3,18,0,54,Small Business,Retail,B. Lindqvist,false
SO-102524,2023-02-11,APAC,Singapore,Sticky Notes Pastel,Stationery,1,5.5,0.1,4.95,Small Business,Online,H. Silva,false
SO-104514,2023-02-11,LATAM,Argentina,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Enterprise,Online,F. Moreau,false
SO-105031,2023-02-11,EU,Germany,Leather Journal Cover,Accessories,2,42,0.05,79.8,Small Business,Retail,C. Nakamura,false
SO-105603,2023-02-11,APAC,Australia,Leather Journal Cover,Accessories,1,42,0,42,Consumer,Online,B. Lindqvist,false
SO-105627,2023-02-11,MEA,United Arab Emirates,Quill Notebook A4,Stationery,1,16,0.05,15.2,Consumer,Online,G. Patel,false
SO-100600,2023-02-12,NA,United States,Ink Bottle Sepia 50ml,Ink,1,18,0.05,17.1,Consumer,Online,C. Nakamura,false
SO-102060,2023-02-12,EU,United Kingdom,Planner 2024,Stationery,10,24,0.1,216,Small Business,Online,G. Patel,false
SO-102282,2023-02-12,APAC,Singapore,Pen Case Canvas,Accessories,2,22,0.1,39.6,Consumer,Wholesale,C. Nakamura,true
SO-102411,2023-02-12,MEA,South Africa,Planner 2024,Stationery,3,24,0,72,Small Business,Online,F. Moreau,false
SO-102866,2023-02-12,LATAM,Brazil,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Wholesale,H. Silva,false
SO-102897,2023-02-12,LATAM,Chile,Pen Case Canvas,Accessories,3,22,0,66,Consumer,Online,F. Moreau,false
SO-104096,2023-02-12,APAC,Japan,Planner 2024,Stationery,1,24,0.05,22.8,Consumer,Online,H. Silva,false
SO-105924,2023-02-12,MEA,Kenya,Pen Case Canvas,Accessories,3,22,0,66,Consumer,Online,D. Rossi,false
SO-100618,2023-02-13,LATAM,Argentina,Fountain Pen Brass,Writing,2,79,0.1,142.2,Small Business,Online,B. Lindqvist,false
SO-101674,2023-02-13,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,D. Rossi,false
SO-104070,2023-02-13,MEA,Kenya,Fountain Pen Classic,Writing,5,48,0,240,Small Business,Retail,G. Patel,false
SO-104827,2023-02-13,LATAM,Brazil,Planner 2024,Stationery,2,24,0,48,Consumer,Wholesale,B. Lindqvist,false
SO-100177,2023-02-14,MEA,United Arab Emirates,Pen Case Canvas,Accessories,1,22,0.2,17.6,Small Business,Retail,G. Patel,false
SO-100710,2023-02-14,NA,United States,Pen Stand Walnut,Desk,2,29,0.05,55.1,Consumer,Online,H. Silva,false
SO-101738,2023-02-14,LATAM,Chile,Quill Notebook A4,Stationery,3,16,0,48,Enterprise,Retail,A. Okafor,false
SO-102000,2023-02-14,NA,Mexico,Fountain Pen Brass,Writing,2,79,0.1,142.2,Consumer,Retail,F. Moreau,false
SO-102150,2023-02-14,MEA,Kenya,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,G. Patel,false
SO-103916,2023-02-14,LATAM,Argentina,Fountain Pen Classic,Writing,1,48,0.1,43.2,Small Business,Online,H. Silva,false
SO-104657,2023-02-14,NA,Mexico,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Wholesale,G. Patel,false
SO-100428,2023-02-15,NA,Mexico,Ink Bottle Sepia 50ml,Ink,1,18,0.05,17.1,Small Business,Retail,D. Rossi,false
SO-104811,2023-02-15,LATAM,Chile,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,E. Haddad,false
SO-105051,2023-02-15,NA,Mexico,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Retail,E. Haddad,false
SO-105218,2023-02-15,APAC,India,Quill Notebook A4,Stationery,3,16,0,48,Small Business,Online,A. Okafor,false
SO-100297,2023-02-16,LATAM,Argentina,Desk Mat Linen,Desk,5,34,0.05,161.5,Small Business,Online,F. Moreau,false
SO-100867,2023-02-16,EU,Netherlands,Fountain Pen Brass,Writing,1,79,0,79,Small Business,Online,H. Silva,false
SO-100937,2023-02-16,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,3,18,0,54,Enterprise,Online,E. Haddad,false
SO-101068,2023-02-16,EU,Netherlands,Pen Stand Walnut,Desk,1,29,0.2,23.2,Consumer,Retail,G. Patel,false
SO-101124,2023-02-16,EU,Netherlands,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Consumer,Wholesale,G. Patel,false
SO-101211,2023-02-16,MEA,South Africa,Calligraphy Starter Kit,Writing,3,58,0.1,156.6,Small Business,Online,C. Nakamura,false
SO-102857,2023-02-16,APAC,Japan,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Online,A. Okafor,false
SO-103590,2023-02-16,EU,Germany,Fountain Pen Classic,Writing,2,48,0.05,91.2,Consumer,Online,C. Nakamura,false
SO-104487,2023-02-16,LATAM,Argentina,Desk Mat Linen,Desk,1,34,0.05,32.3,Consumer,Retail,H. Silva,false
SO-104839,2023-02-16,NA,Canada,Fountain Pen Classic,Writing,2,48,0.1,86.4,Consumer,Online,G. Patel,false
SO-100783,2023-02-17,APAC,Singapore,Planner 2024,Stationery,3,24,0,72,Consumer,Online,E. Haddad,false
SO-101263,2023-02-17,LATAM,Argentina,Fountain Pen Classic,Writing,10,48,0,480,Small Business,Online,A. Okafor,false
SO-101360,2023-02-17,NA,Mexico,Fountain Pen Brass,Writing,10,79,0,790,Consumer,Wholesale,H. Silva,false
SO-101954,2023-02-17,MEA,South Africa,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Consumer,Online,F. Moreau,false
SO-102026,2023-02-17,NA,Mexico,Fountain Pen Brass,Writing,2,79,0,158,Small Business,Online,A. Okafor,false
SO-102227,2023-02-17,APAC,Australia,Desk Mat Linen,Desk,5,34,0.2,136,Enterprise,Online,B. Lindqvist,false
SO-102431,2023-02-17,LATAM,Chile,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Wholesale,C. Nakamura,false
SO-103578,2023-02-17,LATAM,Argentina,Calligraphy Starter Kit,Writing,1,58,0.1,52.2,Small Business,Online,G. Patel,false
SO-103584,2023-02-17,MEA,South Africa,Pen Stand Walnut,Desk,5,29,0,145,Consumer,Retail,C. Nakamura,false
SO-103892,2023-02-17,MEA,United Arab Emirates,Quill Notebook A5,Stationery,2,12.5,0.05,23.75,Consumer,Online,C. Nakamura,false
SO-103907,2023-02-17,NA,United States,Ink Cartridge Midnight,Ink,1,6.5,0.1,5.85,Small Business,Online,G. Patel,false
SO-104527,2023-02-17,APAC,India,Fountain Pen Classic,Writing,2,48,0.1,86.4,Consumer,Online,F. Moreau,false
SO-104889,2023-02-17,APAC,Japan,Fountain Pen Classic,Writing,1,48,0,48,Enterprise,Online,G. Patel,false
SO-105759,2023-02-17,EU,Germany,Gel Pen 5-pack,Writing,1,9.9,0.05,9.4,Enterprise,Wholesale,D. Rossi,false
SO-100055,2023-02-18,APAC,Singapore,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,F. Moreau,false
SO-101857,2023-02-18,EU,United Kingdom,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Small Business,Wholesale,C. Nakamura,false
SO-102152,2023-02-18,NA,Canada,Ink Bottle Sepia 50ml,Ink,3,18,0.1,48.6,Consumer,Wholesale,G. Patel,false
SO-103410,2023-02-18,NA,United States,Pen Case Canvas,Accessories,1,22,0.05,20.9,Small Business,Online,F. Moreau,false
SO-105773,2023-02-18,MEA,United Arab Emirates,Fountain Pen Brass,Writing,2,79,0,158,Consumer,Retail,E. Haddad,false
SO-100027,2023-02-19,LATAM,Chile,Gel Pen 5-pack,Writing,1,9.9,0.1,8.91,Consumer,Online,A. Okafor,false
SO-100681,2023-02-19,NA,Canada,Quill Notebook A4,Stationery,2,16,0.1,28.8,Enterprise,Retail,F. Moreau,false
SO-101078,2023-02-19,MEA,Kenya,Ink Bottle Sepia 50ml,Ink,3,18,0.1,48.6,Consumer,Online,G. Patel,false
SO-101285,2023-02-19,MEA,South Africa,Leather Journal Cover,Accessories,3,42,0.1,113.4,Consumer,Online,B. Lindqvist,false
SO-101384,2023-02-19,APAC,Australia,Pen Stand Walnut,Desk,3,29,0.1,78.3,Consumer,Online,D. Rossi,false
SO-102913,2023-02-19,NA,Mexico,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,C. Nakamura,false
SO-103191,2023-02-19,NA,United States,Planner 2024,Stationery,1,24,0,24,Consumer,Online,B. Lindqvist,true
SO-103404,2023-02-19,EU,Netherlands,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Retail,H. Silva,false
SO-105054,2023-02-19,NA,Mexico,Quill Notebook A4,Stationery,2,16,0,32,Small Business,Online,G. Patel,false
SO-105247,2023-02-19,MEA,Kenya,Leather Journal Cover,Accessories,5,42,0.1,189,Consumer,Wholesale,G. Patel,false
SO-105987,2023-02-19,EU,Spain,Pen Stand Walnut,Desk,5,29,0,145,Consumer,Wholesale,A. Okafor,false
SO-101522,2023-02-20,MEA,South Africa,Planner 2024,Stationery,3,24,0.05,68.4,Small Business,Retail,H. Silva,false
SO-101544,2023-02-20,EU,United Kingdom,Desk Mat Linen,Desk,1,34,0,34,Small Business,Retail,D. Rossi,false
SO-102561,2023-02-20,APAC,Singapore,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Small Business,Retail,C. Nakamura,true
SO-104582,2023-02-20,EU,Spain,Planner 2024,Stationery,2,24,0,48,Small Business,Online,C. Nakamura,false
SO-105066,2023-02-20,EU,France,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Consumer,Retail,D. Rossi,false
SO-105480,2023-02-20,MEA,United Arab Emirates,Monitor Riser Oak,Desk,2,64,0.2,102.4,Consumer,Retail,H. Silva,false
SO-100630,2023-02-21,EU,Spain,Fountain Pen Classic,Writing,1,48,0,48,Enterprise,Retail,E. Haddad,false
SO-103107,2023-02-21,EU,United Kingdom,Fountain Pen Classic,Writing,3,48,0.2,115.2,Consumer,Online,C. Nakamura,false
SO-104824,2023-02-21,LATAM,Argentina,Ink Cartridge Midnight,Ink,2,6.5,0,13,Consumer,Online,C. Nakamura,false
SO-104925,2023-02-21,APAC,Singapore,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Retail,H. Silva,false
SO-104929,2023-02-21,EU,Germany,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Online,F. Moreau,true
SO-105929,2023-02-21,EU,United Kingdom,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Online,D. Rossi,false
SO-105934,2023-02-21,LATAM,Chile,Leather Journal Cover,Accessories,2,42,0,84,Small Business,Online,C. Nakamura,false
SO-100212,2023-02-22,NA,United States,Leather Journal Cover,Accessories,1,42,0.05,39.9,Consumer,Wholesale,D. Rossi,false
SO-100633,2023-02-22,EU,Netherlands,Fountain Pen Brass,Writing,2,79,0.1,142.2,Small Business,Retail,C. Nakamura,false
SO-101298,2023-02-22,APAC,Japan,Gel Pen 5-pack,Writing,1,9.9,0.1,8.91,Enterprise,Retail,G. Patel,false
